00085,01,10,08,08,0000,0000,06238
00091,01,10,08,12,0000,0000,08804
00038,01,10,09,50,0000,0000,24624
00055,01,10,13,30,0000,0000,16459
00063,01,10,13,31,0000,0000,16723
00001,01,10,13,31,0000,0000,16661
00059,01,10,13,31,0000,0000,16719
00085,01,10,13,32,0000,0000,17001
00091,01,10,13,32,0000,0000,17007
00086,01,10,13,34,0000,0000,17514
00029,01,10,13,37,0000,0000,18225
00038,01,10,13,52,0000,0000,25146
00012,01,10,14,22,0000,0000,12833
00093,01,10,15,31,0000,0000,16755
00055,01,10,15,31,0000,0000,16717
00079,01,10,15,31,0000,0000,16741
00029,01,10,15,31,0000,0000,16691
00063,01,10,15,32,0000,0000,16981
00063,01,10,15,33,0000,0000,17237
00086,01,10,15,33,0000,0000,17260
00059,01,10,15,33,0000,0000,17233
00085,01,10,15,33,0000,0000,17259
00001,01,10,15,36,0000,0000,17943
00091,01,10,15,39,0000,0000,18801
00038,01,10,15,46,0000,0000,22076
00087,01,10,16,00,0000,0000,04206
00012,01,10,16,00,0000,0000,04131
00054,01,10,16,02,0000,0000,04685
00063,01,10,19,06,0000,0000,05721
00085,01,10,19,14,0000,0000,09327
00091,01,10,19,16,0000,0000,09845
00001,01,10,19,17,0000,0000,10011
00059,01,10,19,17,0000,0000,10069
00029,01,10,19,18,0000,0000,10295
00086,01,10,19,23,0000,0000,13168
00093,01,10,19,24,0000,0000,13431
00012,01,10,19,27,0000,0000,14118
00038,01,10,20,33,0000,0000,17223
00054,01,10,20,34,0000,0000,17495
00087,01,10,20,34,0000,0000,17528
00012,01,11,07,58,0000,0000,26900
00029,01,11,07,59,0000,0000,27173
00093,01,11,07,59,0000,0000,27237
00059,01,11,08,00,0000,0000,04420
00063,01,11,08,00,0000,0000,04424
00086,01,11,08,01,0000,0000,04703
00085,01,11,08,09,0000,0000,06750
00091,01,11,08,16,0000,0000,10084
00038,01,11,09,54,0000,0000,25904
00087,01,11,09,57,0000,0000,26721
00054,01,11,10,10,0000,0000,08519
